CLAIM3YEARS,BUS_USE,CLERICAL,AD_BUILDINGS,RISK_RATED_AREA_B,SUM_INSURED_BUILDINGS,NCD_GRANTED_YEARS_B,AD_CONTENTS,RISK_RATED_AREA_C,SUM_INSURED_CONTENTS,NCD_GRANTED_YEARS_C,CONTENTS_COVER,BUILDINGS_COVER,SPEC_SUM_INSURED,SPEC_ITEM_PREM,UNSPEC_HRP_PREM,P1_POLICY_REFUSED,P1_SEX,APPR_ALARM,APPR_LOCKS,BEDROOMS,ROOF_CONSTRUCTION,WALL_CONSTRUCTION,FLOODING,LISTED,MAX_DAYS_UNOCC,NEIGH_WATCH,OWNERSHIP_TYPE,PAYING_GUESTS,PROP_TYPE,SAFE_INSTALLED,SEC_DISC_REQ,SUBSIDENCE,YEARBUILT,PAYMENT_METHOD,PAYMENT_FREQUENCY,LEGAL_ADDON_PRE_REN,LEGAL_ADDON_POST_REN,HOME_EM_ADDON_PRE_REN,HOME_EM_ADDON_POST_REN,GARDEN_ADDON_PRE_REN,GARDEN_ADDON_POST_REN,KEYCARE_ADDON_PRE_REN,KEYCARE_ADDON_POST_REN,HP1_ADDON_PRE_REN,HP1_ADDON_POST_REN,HP2_ADDON_PRE_REN,HP2_ADDON_POST_REN,HP3_ADDON_PRE_REN,HP3_ADDON_POST_REN,MTA_FLAG,MTA_FAP,MTA_APRP,LAST_ANN_PREM_GROSS,POL_STATUS,P1_AGE,PROP_AGE,DAYS_TO_BIND,DAYS_SINCE_MTA,HAS_ADJUSTED,HAS_MTA,IS_STANDARD_OCCUPANCY,HAS_PT_EMP,MAR_STATUS_Couple,MAR_STATUS_Solo,QUOTE_MONTH,QUOTE_WEEKDAY,EMP_STATUS_Carer,EMP_STATUS_Disabled,EMP_STATUS_Employed,EMP_STATUS_Houseperson,EMP_STATUS_None,EMP_STATUS_Other,EMP_STATUS_Student,EMP_STATUS_Unemployed,EMP_STATUS_Voluntary
0,0,0,1,9.0,1000000.0,6.0,1,9.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,0,2.0,11.0,15.0,1,3.0,30.0,0,3.0,0.0,1.0,0,0,0,1980.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,255.89,1,61,29.0,25,-1.0,0,0,1,0,0,1,10,3,0,0,1,0,0,0,0,0,0
0,0,0,1,7.0,1000000.0,7.0,1,8.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,2.0,0,1,0,2000.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,151.79,0,58,9.0,0,-1.0,0,0,1,0,0,1,11,5,0,0,1,0,0,0,0,0,0
0,0,0,1,21.0,1000000.0,7.0,1,8.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,1,0,1920.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,170.77,0,56,90.0,14,-1.0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0
0,0,0,1,21.0,1000000.0,7.0,1,8.0,50000.0,4.0,1,1,300.0,7.15,15.88,0,1,0,0,2.0,11.0,15.0,1,3.0,30.0,1,3.0,0.0,18.0,0,1,0,1900.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,334.45,25.42,334.45,0,54,110.0,0,-1.0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0
0,1,1,1,1.0,1000000.0,5.0,1,10.0,50000.0,5.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,2.0,0,1,0,1920.0,0,1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,203.19,0.0,203.19,1,50,90.0,0,-1.0,0,0,1,0,1,0,12,3,0,0,1,0,0,0,0,0,0
0,0,0,1,16.0,1000000.0,7.0,1,8.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,0,3.0,11.0,15.0,1,3.0,30.0,1,8.0,0.0,1.0,0,1,0,1920.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,201.55,1,61,90.0,0,-1.0,0,0,1,0,1,0,12,6,0,0,1,0,0,0,0,0,0
0,0,0,1,8.0,1000000.0,6.0,1,2.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,0,4.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,2.0,0,0,0,1870.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,352.86,0.0,352.86,0,59,140.0,2,-1.0,0,0,1,0,0,1,12,4,0,0,1,0,0,0,0,0,0
0,0,0,1,8.0,1000000.0,7.0,0,8.0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,18.0,0,1,0,1960.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,129.38,1,56,50.0,0,-1.0,0,0,1,0,1,0,12,2,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,7.0,50000.0,6.0,0,1,0.0,0.0,0.0,0,1,0,0,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,0,0,1946.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,118.71,0,40,60.0,0,-1.0,0,0,1,0,1,0,2,2,0,0,1,0,0,0,0,0,0
1,0,0,1,6.0,1000000.0,6.0,1,7.0,50000.0,2.0,1,1,4000.0,36.56,0.0,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,2.0,0,1,0,1980.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,326.36,0,49,26.0,0,-1.0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0
0,0,0,0,7.0,0.0,0.0,1,8.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,1,0,0,1.0,11.0,15.0,1,3.0,30.0,0,18.0,0.0,17.0,0,0,0,1980.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54.35,1,52,29.0,14,-1.0,0,0,1,0,0,1,11,2,0,0,0,0,1,0,0,0,0
0,0,0,1,15.0,1000000.0,6.0,1,16.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,30.0,0,3.0,0.0,10.0,0,1,0,1960.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,182.73,0,58,50.0,60,-1.0,0,0,1,0,0,1,11,3,0,0,1,0,0,0,0,0,0
0,0,0,1,5.0,1000000.0,7.0,1,9.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,1,1,4.0,11.0,15.0,1,3.0,30.0,1,8.0,0.0,10.0,0,1,0,1960.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,199.18,0,56,49.0,50,-1.0,0,0,1,0,0,1,11,3,0,0,1,0,0,0,0,0,0
0,0,0,1,10.0,1000000.0,6.0,1,6.0,50000.0,6.0,1,1,0.0,0.0,28.99,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,18.0,0,1,0,1920.0,0,1.0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,229.87,0,48,89.0,0,-1.0,0,0,1,0,1,0,11,0,0,0,1,0,0,0,0,0,0
0,0,0,1,27.0,1000000.0,9.0,1,14.0,50000.0,9.0,1,1,0.0,0.0,22.17,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,51.0,0,0,0,1980.0,0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,177.36,177.36,177.36,0,53,30.0,2,-1.0,0,0,1,0,1,0,2,2,0,0,1,0,0,0,0,0,0
0,0,0,1,12.0,1000000.0,6.0,1,7.0,50000.0,6.0,1,1,1500.0,8.79,0.0,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,2.0,0,0,0,1980.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,247.92,247.92,247.92,0,35,30.0,0,-1.0,0,0,1,0,0,1,2,3,0,0,1,0,0,0,0,0,0
1,0,0,1,10.0,1000000.0,3.0,1,5.0,50000.0,3.0,1,1,0.0,0.0,20.19,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,10.0,0,1,0,1980.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,274.27,0,38,30.0,0,-1.0,0,0,1,0,0,0,2,6,0,0,1,0,0,0,0,0,0
1,0,0,1,30.0,1000000.0,2.0,1,17.0,50000.0,2.0,1,1,250.0,10.74,29.19,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,2.0,0,1,0,1946.0,1,1.0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,352.47,0.0,352.47,0,58,63.0,0,-1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,3.0,1000000.0,5.0,1,2.0,50000.0,5.0,1,1,250.0,7.29,14.86,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,2.0,0,1,0,1980.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,336.77,1,45,23.0,0,-1.0,0,0,1,0,1,0,12,4,0,0,1,0,0,0,0,0,0
0,0,0,1,32.0,1000000.0,7.0,1,26.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,1,0,0,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,1,0,1920.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,237.74,0.0,237.74,0,56,90.0,0,-1.0,0,0,1,0,1,0,12,2,0,0,0,1,0,0,0,0,0
0,0,0,1,10.0,1000000.0,6.0,1,12.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,0,5.0,11.0,15.0,1,3.0,30.0,1,8.0,0.0,10.0,0,1,0,1920.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,232.36,1,61,91.0,25,-1.0,0,0,1,0,0,1,12,1,0,0,1,0,0,0,0,0,0
0,0,0,1,9.0,1000000.0,6.0,1,5.0,50000.0,4.0,1,1,0.0,0.0,0.0,0,1,0,0,3.0,11.0,15.0,1,3.0,30.0,0,3.0,0.0,18.0,0,0,0,1900.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,223.45,1,52,111.0,23,-1.0,0,0,1,0,1,0,12,3,0,0,1,0,0,0,0,0,0
1,0,0,1,1.0,1000000.0,3.0,1,13.0,50000.0,3.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,19.0,0,1,0,1946.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,274.68,0,33,58.0,0,-1.0,0,0,1,0,1,0,2,3,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,7.0,0,6.0,0.0,0.0,1,0,0.0,0.0,0.0,0,1,0,1,4.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,2.0,0,1,0,1960.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,193.39,1,64,49.0,48,-1.0,0,0,1,0,1,0,11,0,0,0,1,0,0,0,0,0,0
0,0,0,1,4.0,1000000.0,7.0,1,7.0,50000.0,7.0,1,1,400.0,2.36,0.0,0,0,0,0,4.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,1,0,1960.0,1,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,207.17,0,53,49.0,22,-1.0,0,0,1,0,1,0,11,0,0,0,1,0,0,0,0,0,0
0,0,0,1,9.0,1000000.0,9.0,1,6.0,50000.0,9.0,1,1,0.0,0.0,22.17,0,1,0,0,5.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,0,0,1920.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,274.48,0,58,89.0,0,-1.0,0,0,1,0,0,0,11,1,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,6.0,50000.0,7.0,0,1,0.0,0.0,16.67,0,0,0,1,2.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,1,0,1960.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,74.18,0.0,74.18,0,63,49.0,18,-1.0,0,0,1,0,1,0,11,4,0,0,1,0,0,0,0,0,0
0,0,0,1,11.0,1000000.0,5.0,1,26.0,50000.0,5.0,1,1,0.0,0.0,0.0,0,1,1,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,10.0,0,1,0,1920.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,235.2,0,60,85.0,0,-1.0,0,0,1,0,0,0,11,4,0,0,1,0,0,0,0,0,0
0,0,0,1,20.0,1000000.0,5.0,1,8.0,50000.0,5.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,19.0,0,1,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,312.34,0,67,87.0,0,-1.0,0,0,1,0,1,0,11,1,0,0,1,0,0,0,0,0,0
1,0,0,1,7.0,1000000.0,0.0,1,4.0,50000.0,0.0,1,1,7250.0,51.32,25.78,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,1,0,1980.0,1,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,525.7,1,52,22.0,0,-1.0,0,0,1,0,1,0,12,6,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,6.0,1,0.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,1,4.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,2.0,0,1,0,1920.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,250.0,1,51,90.0,16,-1.0,0,0,1,0,1,0,12,0,0,0,0,0,0,0,1,0,0
0,0,0,1,16.0,1000000.0,6.0,1,6.0,50000.0,6.0,1,1,0.0,0.0,12.45,0,0,0,1,4.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,1.0,0,1,0,1960.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,203.0,1,63,50.0,14,-1.0,0,0,1,0,1,0,12,2,0,0,1,0,0,0,0,0,0
0,1,1,1,7.0,1000000.0,5.0,1,5.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,1,4.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,1,0,1960.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,180.45,0,58,51.0,16,-1.0,0,0,1,0,1,0,12,3,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,14.0,50000.0,6.0,0,1,0.0,0.0,29.47,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,0,0,1946.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,164.36,0,48,58.0,0,-1.0,0,0,1,0,1,0,2,6,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,6.0,1,0.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,10.0,0,1,0,1946.0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,205.5,1,51,60.0,0,-1.0,0,0,1,0,0,0,12,4,0,0,1,0,0,0,0,0,0
0,0,0,1,34.0,1000000.0,7.0,1,12.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,30.0,1,8.0,0.0,10.0,0,1,0,1900.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,246.8,0,56,109.0,4,-1.0,0,0,1,0,1,0,11,3,0,0,0,0,0,0,1,0,0
0,0,0,1,20.0,1000000.0,2.0,1,9.0,50000.0,5.0,1,1,0.0,0.0,16.55,0,1,0,1,3.0,11.0,15.0,1,3.0,30.0,1,8.0,0.0,1.0,0,1,0,1960.0,0,1.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,320.75,320.75,320.75,1,57,49.0,12,-1.0,0,0,1,0,0,1,11,3,0,0,1,0,0,0,0,0,0
1,1,1,1,19.0,1000000.0,3.0,1,19.0,50000.0,3.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,0,3.0,30.0,0,8.0,0.0,18.0,0,1,0,1980.0,0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,291.72,291.72,291.72,1,50,29.0,32,-1.0,0,0,1,0,1,0,11,5,0,0,1,0,0,0,0,0,0
0,0,0,1,21.0,1000000.0,6.0,1,13.0,50000.0,6.0,1,1,300.0,2.4,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,10.0,0,1,0,1946.0,1,1.0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0,226.4,0,48,63.0,0,-1.0,0,0,1,0,0,0,11,0,0,0,1,0,0,0,0,0,0
0,0,0,1,8.0,1000000.0,5.0,1,4.0,50000.0,5.0,1,1,0.0,0.0,22.64,0,1,0,0,4.0,11.0,15.0,1,3.0,30.0,1,8.0,0.0,2.0,0,1,0,1960.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,250.13,0.0,250.13,1,58,49.0,16,-1.0,0,0,1,0,0,1,11,0,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,27.0,50000.0,7.0,0,1,0.0,0.0,0.0,0,1,0,0,2.0,11.0,15.0,1,3.0,30.0,0,18.0,0.0,19.0,0,0,0,1920.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,53.01,-0.17,53.01,0,52,89.0,13,-1.0,0,0,1,0,1,0,11,1,0,0,1,0,0,0,0,0,0
0,0,0,1,13.0,1000000.0,5.0,1,14.0,50000.0,5.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,30.0,1,8.0,0.0,10.0,0,1,0,1960.0,0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,181.52,0,59,49.0,31,-1.0,0,0,1,0,1,0,11,1,0,0,1,0,0,0,0,0,0
1,0,0,1,1.0,1000000.0,0.0,1,7.0,50000.0,0.0,1,1,0.0,0.0,0.0,0,0,0,1,2.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,1.0,0,1,0,1946.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,220.36,1,64,56.0,0,-1.0,0,0,1,0,1,0,12,4,0,0,1,0,0,0,0,0,0
0,0,0,1,10.0,1000000.0,5.0,1,14.0,50000.0,5.0,1,1,0.0,0.0,27.26,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,19.0,0,1,0,1946.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,307.12,0,46,60.0,0,-1.0,0,0,1,0,1,0,1,6,0,0,1,0,0,0,0,0,0
0,0,0,1,11.0,1000000.0,6.0,1,9.0,50000.0,6.0,1,1,0.0,0.0,0.0,0,0,0,0,3.0,11.0,15.0,1,3.0,30.0,0,3.0,0.0,19.0,0,0,0,1946.0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,118.15,1,57,65.0,15,-1.0,0,0,1,0,1,0,12,4,0,0,0,0,0,0,1,0,0
0,0,0,1,8.0,1000000.0,7.0,1,15.0,50000.0,7.0,1,1,0.0,0.0,96.89,0,1,0,1,4.0,11.0,15.0,1,3.0,30.0,1,8.0,0.0,2.0,0,1,0,2000.0,0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,270.36,0.0,270.36,1,53,10.0,0,-1.0,0,0,1,0,0,1,12,0,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,12.0,50000.0,6.0,0,1,0.0,0.0,0.0,0,1,0,1,1.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,7.0,0,1,0,2000.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,41.41,0,54,10.0,0,-1.0,0,0,1,0,1,0,12,0,0,0,0,0,0,0,1,0,0
1,0,0,1,17.0,1000000.0,3.0,1,19.0,50000.0,3.0,1,1,0.0,0.0,36.9,0,1,0,1,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,2.0,1,1,0,2000.0,0,1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,377.56,1,52,10.0,8,-1.0,0,0,1,0,1,0,12,0,0,0,1,0,0,0,0,0,0
0,1,0,0,10.0,0.0,0.0,1,8.0,75000.0,6.0,0,1,0.0,0.0,54.8,0,0,0,1,3.0,11.0,15.0,1,3.0,30.0,0,18.0,0.0,10.0,0,1,0,1920.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,245.34,1,62,91.0,39,-1.0,0,0,1,0,1,0,12,2,0,0,0,0,1,0,0,0,0
0,0,0,1,9.0,1000000.0,6.0,1,3.0,50000.0,6.0,1,1,300.0,11.82,22.05,0,1,1,1,4.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,1,0,1980.0,1,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,301.09,1,54,25.0,0,-1.0,0,0,1,0,0,0,12,2,0,0,1,0,0,0,0,0,0
0,0,0,1,29.0,1000000.0,6.0,1,23.0,50000.0,6.0,1,1,0.0,0.0,28.5,0,0,0,0,4.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,19.0,0,1,0,1946.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,331.31,1,50,61.0,0,-1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,14.0,1000000.0,7.0,1,13.0,50000.0,7.0,1,1,0.0,0.0,22.17,0,1,0,0,2.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,19.0,0,0,0,1980.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,154.82,1,54,29.0,17,-1.0,0,0,1,0,0,1,11,2,0,0,1,0,0,0,0,0,0
0,0,0,1,10.0,1000000.0,7.0,1,21.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,1,0,1946.0,0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,167.73,0.0,167.73,1,55,63.0,21,-1.0,0,0,1,0,1,0,11,3,0,0,1,0,0,0,0,0,0
0,0,0,1,11.0,1000000.0,7.0,0,8.0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0,0,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,0,0,1946.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157.38,157.38,157.38,0,58,63.0,0,-1.0,0,0,1,0,0,1,12,6,0,0,0,0,0,0,1,0,0
0,0,0,1,8.0,1000000.0,6.0,0,6.0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0,0,5.0,11.0,3.0,1,3.0,0.0,0,8.0,0.0,2.0,0,0,0,1980.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,286.95,0,61,29.0,0,-1.0,0,0,1,0,1,0,11,1,0,0,1,0,0,0,0,0,0
1,0,0,1,6.0,1000000.0,3.0,1,15.0,50000.0,3.0,1,1,0.0,0.0,0.0,0,1,0,1,3.0,11.0,15.0,1,3.0,0.0,1,3.0,0.0,19.0,0,1,0,1980.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,146.27,0,60,29.0,0,-1.0,0,0,1,0,0,0,12,1,0,0,1,0,0,0,0,0,0
1,0,0,1,13.0,1000000.0,4.0,1,17.0,50000.0,7.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,30.0,0,8.0,0.0,10.0,0,1,0,1920.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,247.48,1,59,90.0,59,-1.0,0,0,1,0,1,0,11,0,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,4.0,50000.0,5.0,0,1,0.0,0.0,0.0,0,0,0,0,1.0,11.0,15.0,1,3.0,0.0,1,8.0,0.0,25.0,0,1,0,1900.0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53.68,0,50,106.0,0,-1.0,0,0,1,0,1,0,2,3,0,0,1,0,0,0,0,0,0
0,0,0,1,0.0,1000000.0,5.0,1,0.0,50000.0,5.0,1,1,0.0,0.0,0.0,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,1.0,0,1,0,1946.0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,302.62,1,54,60.0,0,-1.0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0
0,0,0,1,10.0,1000000.0,5.0,1,10.0,50000.0,5.0,1,1,150.0,3.91,17.34,0,0,0,1,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,10.0,0,1,0,1946.0,1,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,304.3,0,54,65.0,0,-1.0,0,0,1,0,0,0,1,5,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,10.0,50000.0,6.0,0,1,800.0,10.4,0.0,0,0,0,1,4.0,11.0,15.0,1,3.0,30.0,0,3.0,0.0,10.0,0,1,1,1960.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.49,0.0,78.49,0,57,51.0,6,-1.0,0,0,1,0,1,0,12,2,0,0,1,0,0,0,0,0,0
0,0,0,0,10.0,0.0,0.0,1,2.0,50000.0,6.0,0,1,0.0,0.0,16.07,0,1,0,0,3.0,11.0,15.0,1,3.0,0.0,0,8.0,0.0,19.0,0,0,0,1946.0,1,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,105.66,0,47,56.0,0,-1.0,0,0,1,0,1,0,12,4,0,0,1,0,0,0,0,0,0
1,0,0,1,7.0,1000000.0,3.0,1,4.0,50000.0,3.0,1,1,0.0,0.0,17.68,0,0,0,0,4.0,11.0,15.0,1,3.0,0.0,0,3.0,0.0,2.0,0,0,0,1980.0,1,1.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,299.63,0.0,299.63,0,54,24.0,0,-1.0,0,0,1,0,1,0,2,5,0,0,1,0,0,0,0,0,0
